,Adj_Close,Close,High,Low,Open,Volume
2000-07-03,7.269010000000001,14.42213,14.42213,13.61188,13.85496,8447400
2000-07-04,7.18733,14.26007,14.90826,14.26007,14.82724,10000800
2000-07-05,7.67737,15.232339999999999,15.232339999999999,14.17905,14.42213,13375100
2000-07-06,7.5957,15.0703,15.71849,14.989279999999999,15.232339999999999,16520200
2000-07-07,7.554860000000001,14.989279999999999,15.232339999999999,14.746210000000001,15.0703,5683400
2000-07-10,7.51403,14.90826,15.0703,14.746210000000001,15.0703,4834500
2000-07-11,7.43235,14.746210000000001,15.232339999999999,14.665189999999999,14.989279999999999,4981800
2000-07-12,7.02398,13.935979999999999,14.746210000000001,13.77394,14.746210000000001,6286600
2000-07-13,7.228160000000001,14.34109,14.34109,13.61188,13.85496,6399400
2000-07-14,7.5957,15.0703,15.232339999999999,14.26007,14.34109,11355100
2000-07-17,8.04491,15.96155,15.96155,15.47543,15.63747,29898600
2000-07-18,7.67737,15.232339999999999,15.71849,15.151320000000002,15.55645,10063600
2000-07-19,7.67737,15.232339999999999,15.71849,15.151320000000002,15.55645,10063600
2000-07-20,7.43235,14.746210000000001,15.39439,14.746210000000001,15.232339999999999,5058500
2000-07-21,7.43235,14.746210000000001,14.989279999999999,14.58417,14.989279999999999,4356900
2000-07-24,7.3098399999999994,14.50315,14.90826,14.50315,14.82724,2795100
2000-07-25,7.18733,14.26007,14.746210000000001,14.17905,14.50315,3719800
2000-07-26,7.18733,14.26007,14.58417,14.17905,14.34109,2857200
2000-07-27,7.146489999999999,14.17905,14.50315,14.09803,14.26007,4164700
2000-07-28,7.47319,14.82724,14.90826,14.26007,14.26007,7256600
2000-07-31,7.51403,14.90826,15.151320000000002,14.58417,14.82724,9852600
2000-08-01,7.3098399999999994,14.50315,14.989279999999999,14.50315,14.82724,4673400
2000-08-02,7.3506800000000005,14.58417,14.82724,14.50315,14.50315,5713000
2000-08-03,7.3098399999999994,14.50315,14.746210000000001,14.42213,14.665189999999999,4896100
2000-08-04,7.3098399999999994,14.50315,14.82724,14.42213,14.82724,4714700
2000-08-07,7.10566,14.09803,14.42213,14.017000000000001,14.26007,3764800
2000-08-08,7.10566,14.09803,14.34109,13.935979999999999,14.09803,3988500
2000-08-09,7.269010000000001,14.42213,14.58417,14.09803,14.09803,5261700
2000-08-10,7.146489999999999,14.17905,14.50315,14.09803,14.34109,4376600
2000-08-11,7.06482,14.017000000000001,14.34109,14.017000000000001,14.09803,2625900
2000-08-14,7.02398,13.935979999999999,14.17905,13.935979999999999,14.017000000000001,3081200
2000-08-15,7.10566,14.09803,14.17905,13.935979999999999,13.935979999999999,10209500
2000-08-16,7.94983,14.20984,14.389729999999998,14.20984,14.20984,6546500
2000-08-17,7.94983,14.20984,14.299779999999998,13.94004,14.11991,4271900
2000-08-18,8.00015,14.299779999999998,14.56959,14.20984,14.299779999999998,5592000
2000-08-21,7.89952,14.11991,14.389729999999998,14.11991,14.11991,2070300
2000-08-22,7.7485800000000005,13.8501,14.299779999999998,13.8501,14.11991,2403700
2000-08-24,7.69826,13.76017,14.02997,13.67024,13.8501,3620200
2000-08-25,7.5976300000000005,13.5803,13.94004,13.5803,13.76017,2136300
2000-08-28,7.2957399999999994,13.04068,13.76017,12.99571,13.3105,3780300
2000-08-29,6.893210000000001,12.32119,12.77088,12.14132,12.68093,6623400
2000-08-30,6.49069,11.60172,12.32119,11.51177,11.96145,7754200
2000-08-31,6.49069,11.60172,11.96145,11.24197,11.24197,8532300
2000-09-01,6.39006,11.42183,11.87152,11.3319,11.69165,4737700
2000-09-04,7.1447899999999995,12.77088,12.86081,12.32119,12.50106,9755900
2000-09-05,6.893210000000001,12.32119,12.68093,12.32119,12.68093,4351400
2000-09-06,6.79258,12.14132,12.50106,12.09636,12.27622,3624900
2000-09-07,6.91838,12.36617,12.63598,12.14132,12.14132,5423600
2000-09-08,7.094469999999999,12.68093,12.68093,12.14132,12.50106,6993000
2000-09-11,7.019010000000001,12.54604,12.77088,12.32119,12.68093,3901000
2000-09-13,6.79258,12.14132,12.50106,12.14132,12.50106,3227000
2000-09-14,6.64164,11.87152,12.23126,11.87152,12.23126,2703600
2000-09-15,6.49069,11.60172,12.05139,11.55674,11.69165,2861700
2000-09-18,5.7108,10.20771,10.88223,10.20771,10.43256,7348400
2000-09-19,5.459219999999999,9.75802,10.34261,9.71307,9.802999999999999,9678500
2000-09-20,5.8366,10.43256,10.43256,9.98287,10.34261,9746000
2000-09-21,6.23911,11.15203,11.15203,10.56744,10.56744,16759600
2000-09-22,6.49069,11.60172,11.87152,11.3319,11.42183,33845500
2000-09-25,6.94353,12.41113,12.41113,11.51177,11.69165,24116200
2000-09-26,6.66679,11.91649,12.68093,11.78159,12.32119,18544500
2000-09-27,6.64164,11.87152,12.14132,11.7366,11.87152,9219900
2000-09-28,6.39006,11.42183,12.05139,11.3319,11.78159,8623700
2000-09-29,6.566160000000001,11.7366,11.96145,11.51177,11.64667,13296000
2000-10-02,6.13848,10.97216,11.60172,10.97216,11.42183,6762500
2000-10-03,6.566160000000001,11.7366,11.7366,10.88223,10.88223,12745300
2000-10-04,6.566160000000001,11.7366,11.7366,11.3319,11.3319,24592300
2000-10-05,6.8429,12.23126,12.23126,11.78159,11.87152,25409000
2000-10-06,6.99384,12.50106,12.72591,12.23126,12.41113,30148500
2000-10-09,6.59132,11.78159,12.18629,11.69165,12.05139,11088200
2000-10-11,6.41522,11.46682,11.60172,11.37688,11.42183,7289800
2000-10-12,6.28943,11.24197,11.69165,11.24197,11.37688,9943000
2000-10-13,6.717110000000001,12.00642,12.00642,10.79229,10.79229,18307600
2000-10-17,6.64164,11.87152,12.05139,11.42183,11.42183,10333900
2000-10-18,6.49069,11.60172,12.36617,11.55674,11.87152,13323600
2000-10-19,6.03785,10.79229,11.69165,10.79229,11.42183,11671600
2000-10-20,6.44037,11.51177,11.51177,11.10706,11.42183,8573900
2000-10-23,6.31458,11.28693,11.51177,11.24197,11.51177,5978600
2000-10-24,6.69195,11.96145,11.96145,11.19701,11.19701,15472600
2000-10-25,6.893210000000001,12.32119,12.36617,11.96145,11.96145,25526700
2000-10-26,6.69195,11.96145,12.72591,11.96145,12.32119,31195000
2000-10-30,6.26428,11.19701,11.19701,11.19701,11.19701,381300
2000-10-31,6.06301,10.83726,11.10706,10.83726,10.83726,10647900
2000-11-01,5.86174,10.47751,10.83726,10.47751,10.65738,4135000
2000-11-02,6.03785,10.79229,10.97216,10.16274,10.16274,15237800
2000-11-03,6.13848,10.97216,11.24197,10.56744,11.24197,10498800
2000-11-06,5.78627,10.34261,11.01713,10.34261,11.01713,5890200
2000-11-07,5.96237,10.65738,10.79229,10.38757,10.70236,7096500
2000-11-08,6.21396,11.10706,11.19701,10.70236,11.0621,7838500
2000-11-09,6.23911,11.15203,11.46682,10.9272,11.46682,10391400
2000-11-10,6.23911,11.15203,11.3319,11.0621,11.15203,6060800
2000-11-13,5.8114300000000005,10.38757,10.79229,10.38757,10.61243,8998200
2000-11-14,5.86174,10.47751,10.79229,10.25267,10.79229,9029500
2000-11-15,5.66049,10.11777,10.65738,10.11777,10.65738,6266900
2000-11-16,5.283119999999999,9.44325,9.71307,9.44325,9.44325,11439500
2000-11-17,4.93091,8.81369,9.17345,8.81369,8.99358,11277300
2000-11-20,4.32712,7.73447,8.09422,7.73447,7.91435,10004700
2000-11-21,4.62902,8.27409,8.27409,7.46467,7.46467,11439900
2000-11-22,4.75481,8.49893,8.72376,8.04925,8.27409,10586700
2000-11-23,4.75481,8.49893,8.54389,8.22912,8.27409,7644000
2000-11-24,5.08186,9.08351,9.08351,8.54389,8.58886,10403700
2000-11-27,5.30828,9.48822,9.62312,9.26338,9.26338,12093200
2000-11-28,5.459219999999999,9.75802,9.75802,9.21841,9.30835,11281500
2000-11-29,5.68564,10.16274,10.43256,9.57815,9.62312,16898900
2000-11-30,5.50954,9.84797,10.0728,9.84797,10.0728,10386100
2000-12-01,5.33343,9.53318,9.53318,9.53318,9.53318,3057300
2000-12-04,5.20765,9.30835,9.62312,9.30835,9.35332,3559600
2000-12-05,5.30828,9.48822,9.53318,9.03855,9.17345,12784300
2000-12-06,5.1321699999999995,9.17345,9.62312,9.17345,9.57815,9619200
2000-12-07,5.20765,9.30835,9.30835,8.99358,8.99358,6681200
2000-12-08,5.283119999999999,9.44325,9.71307,9.21841,9.35332,11890800
2000-12-11,5.38375,9.62312,9.802999999999999,9.44325,9.53318,13204300
2000-12-12,5.434069999999999,9.71307,9.84797,9.62312,9.66809,12320000
2000-12-13,5.434069999999999,9.71307,10.0728,9.71307,9.71307,17383300
2000-12-14,5.33343,9.53318,9.75802,9.48822,9.71307,6804000
2000-12-15,5.20765,9.30835,9.53318,9.26338,9.44325,4315200
2000-12-18,5.08186,9.08351,9.21841,8.99358,8.99358,3309200
2000-12-19,5.2328,9.35332,9.35332,9.03855,9.17345,6974900
2000-12-20,5.2328,9.35332,9.44325,9.03855,9.30835,7858700
2000-12-21,5.0567,9.03855,9.12848,9.03855,9.03855,2305400
2000-12-22,5.1070199999999994,9.12848,9.21841,8.81369,8.99358,8284600
2000-12-26,4.93091,8.81369,9.12848,8.81369,9.12848,5814500
2000-12-27,4.77996,8.54389,8.76874,8.54389,8.72376,2773700
2000-12-28,5.08186,9.08351,9.08351,8.58886,8.76874,6338500
2000-12-29,5.08186,9.08351,9.26338,8.90364,9.08351,7162500
2001-01-02,5.33343,9.53318,9.57815,9.17345,9.35332,10787000
2001-01-03,5.4089,9.66809,9.89294,9.35332,9.39828,20937300
2001-01-04,5.78627,10.34261,10.34261,9.9379,10.0728,35984500
2001-01-05,6.1888,11.0621,11.0621,10.25267,10.52249,68540400
2001-01-08,5.886909999999999,10.52249,11.0621,10.43256,10.9272,32196200
2001-01-09,6.13848,10.97216,10.97216,10.56744,10.70236,24512600
2001-01-10,6.44037,11.51177,11.60172,11.01713,11.01713,56874100
2001-01-11,6.28943,11.24197,11.64667,11.0621,11.60172,30112500
2001-01-12,5.96237,10.65738,11.24197,10.47751,11.24197,17751000
2001-01-15,6.06301,10.83726,10.88223,10.34261,10.43256,11025700
2001-01-16,6.46553,11.55674,11.55674,10.88223,10.88223,34175300
2001-01-17,6.893210000000001,12.32119,12.32119,11.46682,11.60172,43633600
2001-01-18,7.3712100000000005,13.175579999999998,13.175579999999998,11.96145,12.50106,65550700
2001-01-29,7.84921,14.02997,14.02997,13.26552,13.76017,33019100
2001-01-30,7.84921,14.02997,14.47966,13.175579999999998,14.389729999999998,72209200
2001-01-31,7.84921,14.02997,14.74952,13.67024,14.02997,63013000
2001-02-01,7.64795,13.67024,14.299779999999998,13.49037,14.02997,27662600
2001-02-02,7.69826,13.76017,14.20984,13.5803,13.94004,37582900
2001-02-05,7.195110000000001,12.86081,13.5803,12.81585,13.5803,18056700
2001-02-06,7.2957399999999994,13.04068,13.49037,12.86081,12.86081,21899800
2001-02-07,7.3208899999999995,13.08565,13.3105,12.86081,12.86081,17477500
2001-02-08,7.2957399999999994,13.04068,13.35545,12.90578,13.22055,11842100
2001-02-09,7.2957399999999994,13.04068,13.67024,13.04068,13.13062,23854300
2001-02-12,7.270580000000001,12.99571,13.3105,12.86081,13.04068,11040400
2001-02-13,7.34605,13.13062,13.175579999999998,12.86081,13.04068,23035200
2001-02-14,7.34605,13.13062,13.67024,13.04068,13.67024,36183200
2001-02-15,7.446689999999999,13.3105,13.3105,12.95075,13.3105,23595200
2001-02-16,7.3712100000000005,13.175579999999998,13.5803,13.175579999999998,13.44539,27045000
2001-02-19,7.497000000000001,13.400429999999998,13.400429999999998,12.59099,12.68093,24823400
2001-02-20,7.471839999999999,13.35545,13.94004,13.22055,13.400429999999998,57939000
2001-02-21,7.1447899999999995,12.77088,13.13062,12.77088,13.13062,17519200
2001-02-22,6.99384,12.50106,12.95075,12.27622,12.59099,15422500
2001-02-23,6.99384,12.50106,12.86081,12.45611,12.77088,11463200
2001-02-26,6.99384,12.50106,12.86081,12.50106,12.59099,7585200
2001-02-27,6.96869,12.45611,12.81585,12.41113,12.77088,8130800
2001-03-01,6.717110000000001,12.00642,12.45611,12.00642,12.41113,12767600
2001-03-02,6.81774,12.18629,12.32119,11.96145,12.14132,7168100
2001-03-05,6.99384,12.50106,12.50106,12.14132,12.18629,5913200
2001-03-06,6.893210000000001,12.32119,12.68093,12.23126,12.68093,6221500
2001-03-07,7.04415,12.59099,12.81585,12.32119,12.41113,24691400
2001-03-08,6.91838,12.36617,12.72591,12.23126,12.72591,7105500
2001-03-09,6.86805,12.27622,12.41113,12.14132,12.36617,4323700
2001-03-12,6.66679,11.91649,12.14132,11.82655,11.82655,3743400
2001-03-13,6.61648,11.82655,11.87152,11.28693,11.28693,5710600
2001-03-15,6.66679,11.91649,11.91649,11.51177,11.55674,5251000
2001-03-16,7.04415,12.59099,12.72591,11.87152,11.87152,23649100
2001-03-19,6.893210000000001,12.32119,12.72591,12.05139,12.59099,7269400
2001-03-20,6.893210000000001,12.32119,12.45611,12.18629,12.41113,5015900
2001-03-21,7.019010000000001,12.54604,12.86081,12.14132,12.14132,19708300
2001-03-22,7.04415,12.59099,12.68093,12.41113,12.54604,9045200
2001-03-23,7.019010000000001,12.54604,12.81585,12.50106,12.63598,14936100
2001-03-26,7.019010000000001,12.54604,12.77088,12.50106,12.68093,8973200
2001-03-27,7.019010000000001,12.54604,12.86081,12.50106,12.68093,20943000
2001-03-28,6.893210000000001,12.32119,12.77088,12.27622,12.68093,8704100
2001-03-29,6.893210000000001,12.32119,12.50106,12.23126,12.41113,6067800
2001-03-30,6.717110000000001,12.00642,12.36617,11.87152,12.32119,6877000
2001-04-02,6.566160000000001,11.7366,12.18629,11.69165,12.18629,4445900
2001-04-03,6.59132,11.78159,11.96145,11.60172,11.69165,5558000
2001-04-04,6.64164,11.87152,11.96145,11.69165,11.78159,3772600
2001-04-06,6.54101,11.69165,12.14132,11.69165,12.00642,4555100
2001-04-09,6.44037,11.51177,11.69165,11.3319,11.69165,2927500
2001-04-10,6.31458,11.28693,11.64667,11.24197,11.51177,3898000
2001-04-11,6.46553,11.55674,11.55674,11.15203,11.37688,3406900
2001-04-12,6.44037,11.51177,11.55674,11.24197,11.55674,2849300
2001-04-13,6.46553,11.55674,11.87152,11.46682,11.46682,7214800
2001-04-16,6.39006,11.42183,11.69165,11.28693,11.69165,1618100
2001-04-17,6.39006,11.42183,11.51177,11.28693,11.37688,2667600
2001-04-18,6.33974,11.3319,11.60172,11.3319,11.60172,2838500
2001-04-19,6.44037,11.51177,11.69165,11.42183,11.55674,7569900
2001-04-20,6.49069,11.60172,11.82655,11.51177,11.69165,8425800
2001-04-23,6.44037,11.51177,11.82655,11.46682,11.69165,3541800
2001-04-24,6.44037,11.51177,11.60172,11.42183,11.51177,4648300
2001-04-25,6.566160000000001,11.7366,12.05139,11.51177,11.51177,24139800
2001-04-26,6.566160000000001,11.7366,12.05139,11.51177,11.51177,24139800
2001-04-27,6.54101,11.69165,11.82655,11.55674,11.82655,4240500
2001-04-30,6.41522,11.46682,11.78159,11.3319,11.69165,3838000
2001-05-02,6.31458,11.28693,11.64667,10.83726,11.55674,7980100
2001-05-03,6.46553,11.55674,11.55674,11.19701,11.28693,5359900
2001-05-04,6.44037,11.51177,12.05139,11.37688,11.55674,9486500
2001-05-07,6.33974,11.3319,11.69165,11.24197,11.69165,4117500
2001-05-08,6.41522,11.46682,11.46682,10.88223,11.24197,5633200
2001-05-09,6.49069,11.60172,11.69165,11.24197,11.46682,11292700
2001-05-10,6.26428,11.19701,11.37688,11.10706,11.24197,7392600
2001-05-11,6.46553,11.55674,11.69165,11.0621,11.19701,12033800
2001-05-14,6.64164,11.87152,12.05139,11.24197,11.42183,42719900
2001-05-15,6.51584,11.64667,12.05139,11.60172,11.96145,10479600
2001-05-16,6.49069,11.60172,11.87152,11.55674,11.60172,9463400
2001-05-17,6.46553,11.55674,11.82655,11.55674,11.69165,9909700
2001-05-18,6.08817,10.88223,11.69165,10.88223,11.55674,23033200
2001-05-21,5.68564,10.16274,10.79229,10.16274,10.79229,12642000
2001-05-22,5.66049,10.11777,10.34261,10.11777,10.20771,13713300
2001-05-23,5.912059999999999,10.56744,10.65738,10.0728,10.16274,12525900
2001-05-24,5.912059999999999,10.56744,10.70236,10.52249,10.56744,9631600
2001-05-25,5.76112,10.29764,10.61243,10.25267,10.56744,4442500
2001-05-28,5.5347,9.89294,10.29764,9.89294,10.29764,3336100
2001-05-29,5.484380000000001,9.802999999999999,10.16274,9.802999999999999,9.89294,4069100
2001-05-30,5.5347,9.89294,9.98287,9.75802,9.802999999999999,2777100
2001-05-31,5.66049,10.11777,10.29764,9.89294,9.89294,7210300
2001-06-01,5.635330000000001,10.0728,10.25267,10.02784,10.25267,3355000
2001-06-04,5.635330000000001,10.0728,10.25267,10.0728,10.11777,3447800
2001-06-05,5.886909999999999,10.52249,10.61243,10.16274,10.20771,8014700
2001-06-06,6.0127,10.74733,10.79229,10.43256,10.65738,6589200
2001-06-07,5.8366,10.43256,10.47751,10.29764,10.43256,3622900
2001-06-08,5.78627,10.34261,10.61243,10.34261,10.47751,6794300
2001-06-11,5.7359599999999995,10.25267,10.43256,10.25267,10.34261,2158900
2001-06-12,5.8366,10.43256,10.56744,10.38757,10.38757,5114000
2001-06-13,5.8366,10.43256,10.79229,10.43256,10.52249,9259200
2001-06-14,5.8366,10.43256,10.52249,10.25267,10.43256,3478200
2001-06-15,5.886909999999999,10.52249,10.52249,10.34261,10.43256,3587300
2001-06-18,5.8366,10.43256,10.61243,10.29764,10.52249,2123200
2001-06-19,5.886909999999999,10.52249,10.65738,10.52249,10.52249,5204700
2001-06-20,5.912059999999999,10.56744,10.70236,10.56744,10.61243,2646100
2001-06-21,5.8366,10.43256,10.70236,10.43256,10.70236,2298000
2001-06-22,5.912059999999999,10.56744,10.70236,10.43256,10.52249,3943900
2001-06-26,5.93722,10.61243,10.70236,10.52249,10.61243,7750600
2001-06-27,5.912059999999999,10.56744,10.79229,10.56744,10.70236,3201300
2001-06-28,5.78627,10.34261,10.70236,10.34261,10.70236,2162900
2001-06-29,5.912059999999999,10.56744,10.61243,10.43256,10.43256,2702700
2001-07-02,5.78627,10.34261,10.47751,10.25267,10.47751,2227400
2001-07-03,5.7359599999999995,10.25267,10.43256,10.25267,10.34261,2216200
2001-07-04,5.58501,9.98287,10.29764,9.84797,10.25267,3957300
2001-07-05,5.58501,9.98287,10.16274,9.89294,9.89294,4056100
2001-07-06,5.5347,9.89294,10.16274,9.89294,9.9379,3086900
