,Adj_Close,Close,High,Low,Open,Volume
2000-01-04,8.22332,25.41214,26.303759999999997,25.11488,25.48646,57767100
2000-01-05,8.77632,27.121059999999996,27.121059999999996,25.11488,25.11488,87364500
2000-01-06,8.94466,27.64128,28.60722,27.344009999999997,28.087,95993200
2000-01-07,8.99276,27.78991,27.86423,26.601029999999998,27.566959999999998,38591600
2000-01-10,8.99276,27.78991,28.9788,27.78991,28.30995,68199500
2000-01-11,8.46375,26.15513,28.458579999999998,25.857860000000002,28.012859999999996,54979500
2000-01-12,8.70423,26.898290000000003,27.121059999999996,26.00649,26.378079999999997,34765300
2000-01-13,8.89657,27.49265,28.38427,26.898290000000003,26.898290000000003,74496100
2000-01-14,8.80037,27.19538,28.458579999999998,26.378079999999997,28.087,52607100
2000-01-17,9.0889,28.087,28.60722,27.344009999999997,27.49265,63842400
2000-01-18,9.30534,28.75585,29.053109999999997,28.087,28.5329,65102900
2000-01-19,8.89657,27.49265,29.42452,27.49265,28.9788,62410800
2000-01-20,8.82442,27.2697,27.64128,26.82398,27.19538,19302200
2000-01-21,9.064910000000001,28.012859999999996,28.16149,27.418329999999997,27.49265,34139200
2000-01-24,9.016810000000001,27.86423,28.60722,27.566959999999998,28.458579999999998,24957700
2000-01-25,9.37748,28.9788,28.9788,27.64128,27.64128,62151700
2000-01-26,9.20914,28.458579999999998,29.3502,28.30995,29.3502,37381300
2000-01-27,9.04086,27.938540000000003,28.830170000000003,27.7156,28.458579999999998,19251000
2000-01-28,8.89657,27.49265,28.23563,27.2697,28.23563,15267900
2000-01-31,8.72828,26.972609999999996,27.418329999999997,26.82398,27.121059999999996,17971700
2000-02-01,8.80037,27.19538,27.344009999999997,26.898290000000003,27.344009999999997,19609600
2000-02-09,8.89657,27.49265,27.86423,27.418329999999997,27.86423,13652000
2000-02-10,8.77632,27.121059999999996,27.86423,26.972609999999996,27.566959999999998,13969100
2000-02-11,8.96871,27.7156,28.16149,27.04675,27.04675,34389200
2000-02-14,9.064910000000001,28.012859999999996,28.60722,27.78991,27.86423,52492900
2000-02-15,9.016810000000001,27.86423,28.60722,27.64128,28.23563,32746500
2000-02-16,9.113,28.16149,28.458579999999998,27.7156,28.012859999999996,33848300
2000-02-17,9.73815,30.09337,30.09337,28.60722,28.60722,79967700
2000-02-18,10.4114,32.17387,32.17387,32.17387,32.17387,31838200
2000-02-21,11.90219,36.78078,36.78078,36.78078,36.78078,5883400
2000-02-22,12.62353,39.00992,39.00992,38.26676,39.00992,194471500
2000-02-23,13.465060000000001,41.610459999999996,41.610459999999996,39.38133,41.239059999999995,172255000
