,Adj_Close,Close,High,Low,Open,Volume
2000-01-04,13.42575,30.915,31.307579999999998,30.52243,30.718629999999997,24343900
2000-01-05,13.340470000000002,30.718629999999997,31.70015,30.620620000000002,30.915,30156000
2000-01-06,13.93721,32.09272,32.288920000000005,30.915,30.915,57662200
2000-01-07,13.724079999999999,31.60196,33.07407,31.503770000000003,32.583490000000005,54430300
2000-01-10,13.638879999999999,31.405759999999997,31.89635,31.209390000000003,31.307579999999998,31621200
2000-01-11,13.809370000000001,31.798340000000003,32.38711,31.405759999999997,31.60196,40219300
2000-01-12,14.1077,32.4853,33.27045,31.99454,32.288920000000005,61880800
2000-01-13,14.57652,33.56483,33.85922,32.583490000000005,33.172259999999994,72015800
2000-01-14,14.02242,32.288920000000005,34.0556,32.288920000000005,34.0556,49590700
2000-01-17,14.704360000000001,33.85922,34.0556,32.87787,32.87787,49282700
2000-01-18,14.40603,33.172259999999994,33.85922,32.97606,33.85922,23163500
2000-01-19,14.278189999999999,32.87787,33.76103,32.87787,33.172259999999994,23157100
2000-01-20,14.15034,32.583490000000005,33.27045,32.4853,33.172259999999994,16093500
2000-01-21,14.320829999999999,32.97606,33.172259999999994,32.4853,32.583490000000005,24924200
2000-01-24,15.173179999999999,34.93875,35.13513,33.172259999999994,33.46665,98990400
2000-01-25,14.83221,34.15361,34.84075,33.957409999999996,34.84075,39212200
2000-01-26,15.04534,34.64437,35.23332,34.25179,34.74256,43147400
2000-01-27,15.25847,35.13513,35.82209,35.03694,35.03694,54413100
2000-01-28,16.32403,37.58876,37.58876,35.429520000000004,35.625890000000005,120120200
2000-01-31,16.409229999999997,37.78496,38.17754,37.49058,37.98134,42463200
2000-02-01,17.51736,40.33661,40.33661,38.07935,38.27572,104409000
2000-02-09,17.60264,40.53298,41.21994,40.2386,41.21994,83316700
2000-02-10,18.24195,42.00509,43.281000000000006,40.72918,40.72918,95282900
2000-02-11,18.3698,42.299479999999996,42.69205,41.21994,42.39767,63680500
2000-02-14,17.21903,39.64965,42.299479999999996,39.355259999999994,42.299479999999996,47653300
2000-02-15,16.79285,38.6683,39.25707,37.78496,39.25707,50572100
2000-02-16,16.79285,38.6683,39.64965,38.373909999999995,39.15906,34540700
2000-02-17,17.005979999999997,39.15906,39.84602,38.8645,38.8645,42238000
2000-02-18,16.87805,38.8645,40.33661,38.373909999999995,39.55164,50797500
2000-02-21,17.04854,39.25707,40.53298,39.25707,39.25707,60025900
2000-02-22,16.28139,37.49058,39.64965,37.19619,39.25707,36541600
2000-02-23,16.068260000000002,36.99982,38.07935,36.90163,37.78496,21973200
2000-02-24,15.769929999999999,36.31285,37.58876,36.31285,37.49058,24562800
2000-02-25,15.5568,35.82209,36.90163,35.82209,36.31285,26773300
2000-02-29,15.68465,36.116479999999996,36.90163,36.01847,36.90163,18700100
2000-03-01,16.28139,37.49058,37.49058,36.31285,36.607240000000004,23383900
2000-03-02,15.897770000000001,36.607240000000004,37.49058,36.41104,37.49058,17781300
2000-03-03,15.769929999999999,36.31285,36.99982,36.116479999999996,36.80362,13859400
2000-03-06,15.38631,35.429520000000004,36.116479999999996,35.33133,35.7239,13582600
2000-03-07,15.42895,35.52771,36.70543,35.429520000000004,35.625890000000005,18529300
2000-03-08,15.42895,35.52771,36.116479999999996,35.52771,36.116479999999996,11005300
2000-03-09,15.42895,35.52771,36.01847,35.429520000000004,35.625890000000005,14712700
2000-03-10,15.471589999999999,35.625890000000005,36.70543,35.52771,35.82209,23007400
2000-03-13,14.40603,33.172259999999994,35.625890000000005,33.172259999999994,35.625890000000005,21432600
2000-03-14,14.06506,32.38711,33.46665,32.190909999999995,32.6815,24874100
2000-03-15,13.638879999999999,31.405759999999997,32.97606,31.405759999999997,32.38711,18432800
2000-03-16,13.5536,31.209390000000003,31.60196,29.93348,29.93348,27220700
2000-03-17,13.85193,31.89635,33.36864,31.405759999999997,31.503770000000003,59309400
2000-03-20,13.38311,30.816809999999997,30.816809999999997,30.816809999999997,30.816809999999997,1137000
2000-03-21,13.766729999999999,31.70015,31.89635,29.83547,29.83547,41395800
2000-03-22,13.29791,30.620620000000002,31.60196,30.620620000000002,31.405759999999997,20528000
2000-03-23,13.638879999999999,31.405759999999997,31.99454,29.93348,29.93348,52517100
2000-03-24,13.340470000000002,30.718629999999997,31.798340000000003,30.42424,31.503770000000003,27490300
2000-03-27,13.42575,30.915,31.209390000000003,30.12985,30.718629999999997,32328500
2000-03-28,13.51096,31.1112,31.89635,31.01319,31.405759999999997,29437200
2000-03-29,13.42575,30.915,31.70015,30.816809999999997,31.405759999999997,18837900
2000-03-30,13.724079999999999,31.60196,32.190909999999995,31.1112,31.209390000000003,40090900
2000-03-31,13.85193,31.89635,32.87787,31.70015,31.89635,40440200
2000-04-05,13.68144,31.503770000000003,32.190909999999995,31.209390000000003,31.503770000000003,23570900
2000-04-06,13.5536,31.209390000000003,32.190909999999995,31.209390000000003,31.503770000000003,23128800
2000-04-07,13.29791,30.620620000000002,31.503770000000003,30.620620000000002,31.307579999999998,16089900
2000-04-10,13.212620000000001,30.42424,31.1112,30.228040000000004,30.42424,16645800
2000-04-11,13.51096,31.1112,31.209390000000003,30.52243,30.52243,18082500
2000-04-12,13.51096,31.1112,31.99454,31.1112,31.1112,43485000
2000-04-13,13.38311,30.816809999999997,31.70015,30.718629999999997,31.1112,18564100
2000-04-14,13.212620000000001,30.42424,31.307579999999998,30.42424,30.718629999999997,15047100
2000-04-17,12.31755,28.36318,29.442890000000002,28.26517,28.95213,17911900
2000-04-18,12.53068,28.85394,29.24652,28.65775,28.95213,19701600
2000-04-19,12.1897,28.068790000000003,29.24652,27.970779999999998,29.148329999999998,17579200
2000-04-20,12.36019,28.461370000000002,29.442890000000002,28.068790000000003,28.068790000000003,31140000
2000-04-21,12.36019,28.461370000000002,29.050320000000003,28.36318,28.461370000000002,20478100
2000-04-24,11.63568,26.793059999999997,28.559559999999998,26.793059999999997,28.559559999999998,21493000
2000-04-25,11.55039,26.59668,27.08745,26.4985,26.69487,16730400
2000-04-26,10.91109,25.124579999999998,26.793059999999997,24.830189999999998,26.59668,28739200
2000-04-27,10.7406,24.732,25.32077,24.535629999999998,25.124579999999998,19175100
2000-04-28,10.22914,23.55428,24.33943,23.06352,24.33943,31376500
2000-05-02,9.71768,22.37656,24.04504,22.37656,24.04504,19616300
2000-05-03,9.80288,22.57275,23.1617,21.6896,21.6896,41633200
2000-05-04,10.442269999999999,24.04504,24.14305,23.06352,23.06352,44918200
2000-05-05,10.78324,24.830189999999998,25.32077,23.75048,24.04504,56448100
2000-05-08,10.7406,24.732,24.830189999999998,24.14305,24.732,12938700
2000-05-10,10.69796,24.63381,25.124579999999998,24.535629999999998,25.124579999999998,15770700
2000-05-11,10.570110000000001,24.33943,24.830189999999998,24.04504,24.04504,13548500
2000-05-12,10.7406,24.732,25.61534,24.535629999999998,24.830189999999998,34606200
2000-05-15,10.7406,24.732,25.22276,24.63381,24.830189999999998,14201900
2000-05-16,10.61276,24.437620000000003,24.830189999999998,24.14305,24.732,11641700
2000-05-17,11.03893,25.418960000000002,25.418960000000002,24.732,24.830189999999998,18398900
2000-05-18,11.80616,27.18563,27.18563,25.71335,25.71335,59539100
2000-05-19,12.14714,27.970779999999998,28.16698,27.18563,27.18563,88817300
2000-05-22,11.63568,26.793059999999997,27.67622,26.59668,27.57821,30274000
2000-05-23,11.720880000000001,26.989259999999998,27.48002,26.59668,26.59668,32706600
2000-05-24,11.720880000000001,26.989259999999998,27.381829999999997,26.69487,26.69487,29192900
2000-05-25,11.12422,25.61534,27.08745,25.51715,26.989259999999998,37036000
2000-05-26,11.20942,25.81154,26.00791,24.732,24.732,35894100
2000-05-29,11.2947,26.00791,26.20411,25.61534,26.00791,15246200
2000-05-31,11.33727,26.10592,26.59668,26.00791,26.4985,23237500
2000-06-01,11.25206,25.90972,26.40049,25.81154,26.3023,11904300
2000-06-02,11.166780000000001,25.71335,26.3023,25.71335,26.10592,19045500
2000-06-05,11.20942,25.81154,26.40049,25.71335,26.10592,15676300
2000-06-07,10.95373,25.22276,26.00791,25.22276,25.81154,11673300
2000-06-08,10.86845,25.02639,25.61534,25.02639,25.22276,19400000
2000-06-09,10.52747,24.241239999999998,25.124579999999998,24.14305,25.02639,21087900
2000-06-12,10.27178,23.65247,24.241239999999998,23.3579,24.04504,11905600
2000-06-13,10.1865,23.45609,24.04504,23.45609,23.65247,8444100
2000-06-14,10.52747,24.241239999999998,24.241239999999998,23.55428,23.65247,11153000
2000-06-15,10.31434,23.75048,24.535629999999998,23.75048,24.241239999999998,10131800
2000-06-16,9.88817,22.76913,23.06352,22.18018,22.18018,28153100
2000-06-19,9.930810000000001,22.86732,23.25989,22.86732,22.86732,7816300
2000-06-20,10.016010000000001,23.06352,23.25989,22.86732,23.06352,7534500
2000-06-21,9.80288,22.57275,23.06352,22.57275,23.06352,8463900
2000-06-22,10.05865,23.1617,23.1617,22.08217,22.08217,14403000
2000-06-23,9.589830000000001,22.08217,22.57275,22.08217,22.47474,11259700
2000-06-26,9.46199,21.787779999999998,22.278370000000002,21.59141,22.08217,8279600
2000-06-27,9.41935,21.6896,22.18018,21.59141,21.88579,7175400
2000-06-28,9.376710000000001,21.59141,22.08217,21.59141,21.6896,8916900
2000-06-29,9.20622,21.198829999999997,21.98398,21.198829999999997,21.98398,10038700
2000-06-30,9.2915,21.395210000000002,21.98398,21.198829999999997,21.59141,10777200
2000-07-03,9.930810000000001,22.86732,22.86732,21.59141,21.88579,26921000
2000-07-04,9.80288,22.57275,23.65247,22.57275,23.1617,50593000
2000-07-05,10.48483,24.14305,24.14305,22.670939999999998,22.86732,33276700
2000-07-06,10.65532,24.535629999999998,25.51715,24.33943,24.63381,92418600
2000-07-07,10.78324,24.830189999999998,24.830189999999998,23.94685,24.535629999999998,42588600
2000-07-10,10.442269999999999,24.04504,24.9282,24.04504,24.9282,20442100
2000-07-11,10.27178,23.65247,24.63381,23.65247,24.241239999999998,24061200
2000-07-12,9.76032,22.47474,23.75048,22.18018,23.75048,23885500
2000-07-13,10.22914,23.55428,23.75048,21.59141,21.59141,57620400
2000-07-14,10.91109,25.124579999999998,25.124579999999998,23.3579,23.65247,58777900
2000-07-17,11.678239999999999,26.891070000000003,27.8726,26.40049,27.381829999999997,124714000
2000-07-18,11.25206,25.90972,27.08745,25.71335,26.40049,88023600
2000-07-19,11.25206,25.90972,27.08745,25.71335,26.40049,88023600
2000-07-20,11.55039,26.59668,27.283640000000002,26.40049,26.989259999999998,45617700
2000-07-21,11.03893,25.418960000000002,26.891070000000003,25.02639,26.891070000000003,60363500
2000-07-24,10.95373,25.22276,26.00791,25.124579999999998,25.51715,34309800
2000-07-25,10.27178,23.65247,25.71335,23.65247,25.22276,34331800
2000-07-26,10.31434,23.75048,24.535629999999998,23.55428,24.14305,27159800
2000-07-27,10.442269999999999,24.04504,24.33943,23.55428,23.84866,28182300
2000-07-28,11.166780000000001,25.71335,25.71335,24.04504,24.241239999999998,54711400
2000-07-31,11.03893,25.418960000000002,25.51715,24.732,25.418960000000002,21810000
2000-08-01,10.65532,24.535629999999998,25.51715,24.535629999999998,25.51715,10289800
2000-08-02,10.86845,25.02639,25.32077,24.63381,24.732,14881400
2000-08-03,10.78324,24.830189999999998,25.22276,24.535629999999998,25.22276,27983800
2000-08-04,12.0163,25.1541,25.69389,24.93809,24.93809,29287700
2000-08-07,11.55213,24.18244,25.04618,24.18244,25.04618,10813400
2000-08-08,11.75844,24.61431,24.83016,24.18244,24.18244,11575200
2000-08-09,12.067860000000001,25.26203,25.90975,24.93809,25.1541,18046800
2000-08-10,11.86155,24.83016,25.47788,24.61431,25.26203,9577400
2000-08-11,11.81,24.72223,25.47788,24.61431,25.04618,9301200
2000-08-14,11.60369,24.290370000000003,24.93809,24.290370000000003,24.83016,6553000
2000-08-15,11.500580000000001,24.07452,24.50638,24.07452,24.290370000000003,6769200
2000-08-16,11.60369,24.290370000000003,24.50638,24.07452,24.07452,6017600
2000-08-17,11.964739999999999,25.04618,25.04618,23.75057,24.290370000000003,10903000
2000-08-18,11.86155,24.83016,25.69389,24.72223,25.26203,20954000
2000-08-21,11.70688,24.50638,25.1541,24.50638,24.61431,13299900
2000-08-22,11.60369,24.290370000000003,25.04618,24.290370000000003,24.61431,9419000
2000-08-24,11.500580000000001,24.07452,24.72223,24.07452,24.61431,6798000
2000-08-25,11.500580000000001,24.07452,24.61431,24.07452,24.07452,9572600
2000-08-28,11.34583,23.75057,24.18244,23.64265,24.07452,8682100
2000-08-29,10.572239999999999,22.1312,22.1312,22.1312,22.1312,12280300
2000-08-30,9.85028,20.6199,21.5914,20.6199,20.727829999999997,42092600
2000-08-31,10.00495,20.94368,21.48348,20.6199,20.6199,30462900
2000-09-01,9.69553,20.29596,21.26762,20.29596,21.05161,15031000
2000-09-04,10.26282,21.48348,22.02327,21.1597,21.69949,14643800
2000-09-05,10.00495,20.94368,21.5914,20.6199,21.5914,10868300
2000-09-06,9.85028,20.6199,21.1597,20.51182,20.727829999999997,8850700
2000-09-07,9.85028,20.6199,20.94368,20.29596,20.29596,9390000
2000-09-08,10.056510000000001,21.05161,21.1597,20.51182,20.727829999999997,9730000
2000-09-11,10.00495,20.94368,21.1597,20.727829999999997,21.05161,6237600
2000-09-13,9.79865,20.51182,20.94368,20.29596,20.727829999999997,10121200
2000-09-14,9.64398,20.18804,20.727829999999997,20.18804,20.727829999999997,5981700
2000-09-15,9.64398,20.18804,21.05161,20.18804,20.18804,10732200
2000-09-18,8.56097,17.920939999999998,19.00052,17.813010000000002,18.35281,16151700
2000-09-19,8.92194,18.676579999999998,18.8926,17.597,17.70509,26486500
2000-09-20,9.38611,19.648239999999998,19.648239999999998,18.56866,18.784670000000002,24954400
2000-09-21,9.38611,19.648239999999998,19.972179999999998,19.10845,19.216379999999997,24400500
2000-09-22,9.07669,19.00052,19.8641,18.8926,19.3243,16500500
2000-09-25,9.437669999999999,19.75617,19.972179999999998,19.10845,19.3243,19841300
2000-09-26,9.07669,19.00052,19.648239999999998,19.00052,19.432389999999998,10626700
2000-09-27,9.02513,18.8926,19.432389999999998,18.676579999999998,18.676579999999998,8232300
2000-09-28,8.97358,18.784670000000002,19.3243,18.676579999999998,18.8926,6774000
2000-09-29,8.81883,18.460729999999998,19.216379999999997,18.35281,19.00052,9981500
2000-10-02,8.50941,17.813010000000002,18.460729999999998,17.813010000000002,18.24472,9989500
2000-10-03,9.07669,19.00052,19.00052,17.813010000000002,17.813010000000002,31111300
2000-10-04,9.592419999999999,20.08011,20.18804,18.35281,18.35281,60669600
2000-10-05,9.489230000000001,19.8641,20.40389,19.648239999999998,20.08011,33742000
2000-10-06,9.90184,20.727829999999997,21.1597,19.75617,19.972179999999998,41402900
2000-10-09,9.69553,20.29596,20.727829999999997,19.972179999999998,20.29596,31932100
2000-10-11,9.437669999999999,19.75617,20.29596,19.648239999999998,19.972179999999998,20308300
2000-10-12,9.54086,19.972179999999998,20.6199,19.648239999999998,19.648239999999998,30274300
2000-10-13,10.056510000000001,21.05161,21.1597,19.648239999999998,19.648239999999998,76643000
2000-10-17,10.056510000000001,21.05161,21.48348,20.40389,20.51182,34456500
2000-10-18,10.056510000000001,21.05161,21.69949,20.6199,21.05161,43157300
2000-10-19,9.38611,19.648239999999998,21.1597,19.648239999999998,20.94368,35391600
2000-10-20,10.00495,20.94368,20.94368,20.08011,20.727829999999997,35901300
2000-10-23,10.056510000000001,21.05161,21.5914,20.727829999999997,21.05161,26768200
2000-10-24,10.211260000000001,21.37555,21.5914,20.94368,21.05161,30155000
2000-10-25,10.108139999999999,21.1597,21.5914,21.05161,21.37555,28527600
2000-10-26,9.85028,20.6199,21.5914,20.6199,21.1597,36733600
2000-10-30,9.23136,19.3243,19.54032,19.3243,19.3243,20334400
2000-10-31,8.92194,18.676579999999998,19.648239999999998,18.676579999999998,19.54032,22756200
2000-11-01,8.61252,18.02886,19.10845,18.02886,18.784670000000002,23945900
2000-11-02,9.07669,19.00052,19.00052,18.02886,18.784670000000002,18893000
2000-11-03,9.02513,18.8926,19.54032,18.784670000000002,19.54032,15095700
2000-11-06,9.07669,19.00052,19.54032,19.00052,19.432389999999998,12877400
2000-11-07,9.283,19.432389999999998,19.54032,19.00052,19.216379999999997,12994500
2000-11-08,9.54086,19.972179999999998,20.40389,19.00052,19.432389999999998,21797600
